review_id	star_rating	review_headline	review_body	review_date	age	textwrap
R3SU4QMRDJT4UQ	4	It floats!	Nice floating handle for GoPro.  I like the lanyard and that it can be made tighter in case I drop it while scuba diving.  I just returned from a scuba diving trip and loved the way the footage turned out when scuba diving while holding the handle.  I also didn't hesitate to let go of it when I needed a free hand to climb into the dive boat because the lanyard would fit tightly around my wrist with the sliding adjuster.  Even if it had slipped off my rest, it floats!<br /><br />Wish the handle was a little longer or came as a telescopic handle.	2015-08-21	1477	Nice floating handle for GoPro.  I like the lanyard and that it<br>can be made tighter in case I drop it while scuba diving.  I<br>just returned from a scuba diving trip and loved the way the<br>footage turned out when scuba diving while holding the handle.<br>I also didn't hesitate to let go of it when I needed a free hand<br>to climb into the dive boat because the lanyard would fit<br>tightly around my wrist with the sliding adjuster.  Even if it<br>had slipped off my rest, it floats!<br /><br />Wish the handle<br>was a little longer or came as a telescopic handle.
RP1959P8SU7RA	5	... bag for someone with new Go Pro and they loved it!	gave as part of gift bag for someone with new Go Pro and they loved it!	2015-08-21	1477	gave as part of gift bag for someone with new Go Pro and they<br>loved it!
R3RMAH9IVBUKON	5	Five Stars	Good	2015-08-21	1477	Good
R2BX30Q3Y796F4	5	Five Stars	Excellent	2015-08-20	1478	Excellent
R1HXXI8K0C7XLY	5	Five Stars	works great, used in the ocean in california	2015-08-20	1478	works great, used in the ocean in california
RHAYQXKD75QU4	5	Five Stars	Love this product.	2015-08-20	1478	Love this product.
R3NO9JAOVIZFDJ	4	It works good and is adjustable.	Dont lose the quick clip.	2015-08-20	1478	Dont lose the quick clip.
R1DN91IE2IKJQO	5	Luv my GoPro	It works perfect and i'm on horseback with a lot of movement.	2015-08-20	1478	It works perfect and i'm on horseback with a lot of movement.
R1UUUFKGRXP64H	5	Good tool	Give you that assurance of tight fit.	2015-08-20	1478	Give you that assurance of tight fit.
R1YM9NU2M7LJCN	5	Great accessory	This is a great accessory for hiking, or really any hands free activity. The hat clip is genius, I like to clip mine to a bandana.	2015-08-20	1478	This is a great accessory for hiking, or really any hands free<br>activity. The hat clip is genius, I like to clip mine to a<br>bandana.
R1NADNKFSZF11F	5	Perfect for keeping your GoPro from sinking	This is great for the added security needed for your GoPro and it really works great! The installation was easy and you really need the adhesive to set before using this in the water.	2015-08-20	1478	This is great for the added security needed for your GoPro and<br>it really works great! The installation was easy and you really<br>need the adhesive to set before using this in the water.
RG2NRQSVWP4B2	5	Five Stars	A	2015-08-20	1478	A
R34W7A1RKUCZPD	3	Good suction cup but lacks real versatility	I bought this mount in my search for the perfect suction cup mount for my GoPro.  I have found in some cases GoPro has really gotten the design of their accessories right, and in other cases they are a little off the mark.  This is one of those latter cases.<br /><br />First off, the suction cup works well.  It is very similar to the mount I ended up selecting to use with my GoPro, and locks securely in place on any smooth, clean surface.  If that is the extent of your requirements, this mount will make you happy at a reasonable price point.<br /><br />Where this mount falls short is its adherence to the notion that folks only might want to adjust their shots in 90 degree increments.  All of the GoPro extension arms use fixed elbows instead of ball joints, which can be just as secure.  Since you can't rotate a suction cup after it is mounted, a ball joint extension arm would really do the trick here.  Ultimately, I replaced this mount with one that offers that option and I couldn't be happier.  I cannot imagine wrestling with this mount in some of the arrangements that my other suction mount handles with ease.<br /><br />Overall, this mount beats basic ball joint style mounts on price and extension arm range (most of the basic ball joint mounts have very short arms), but a more complete ball joint mount kit satisfies a wider variety of scenarios.	2015-08-20	1478	I bought this mount in my search for the perfect suction cup<br>mount for my GoPro.  I have found in some cases GoPro has really<br>gotten the design of their accessories right, and in other cases<br>they are a little off the mark.  This is one of those latter<br>cases.<br /><br />First off, the suction cup works well.  It is<br>very similar to the mount I ended up selecting to use with my<br>GoPro, and locks securely in place on any smooth, clean surface.<br>If that is the extent of your requirements, this mount will make<br>you happy at a reasonable price point.<br /><br />Where this<br>mount falls short is its adherence to the notion that folks only<br>might want to adjust their shots in 90 degree increments.  All<br>of the GoPro extension arms use fixed elbows instead of ball<br>joints, which can be just as secure.  Since you can't rotate a<br>suction cup after it is mounted, a ball joint extension arm<br>would really do the trick here.  Ultimately, I replaced this<br>mount with one that offers that option and I couldn't be<br>happier.  I cannot imagine wrestling with this mount in some of<br>the arrangements that my other suction mount handles with<br>ease.<br /><br />Overall, this mount beats basic ball joint<br>style mounts on price and extension arm range (most of the basic<br>ball joint mounts have very short arms), but a more complete<br>ball joint mount kit satisfies a wider variety of scenarios.
R3OLZEPRFTKYAD	5	I took it to Hawaii and went zip lining! ...	I took it to Hawaii and went zip lining! They had a helmet with a GroPro clip! Its small but mighty	2015-08-20	1478	I took it to Hawaii and went zip lining! They had a helmet with<br>a GroPro clip! Its small but mighty
R3QW2PY992DJST	5	Essential for your grab bag	Essential for your grab bag	2015-08-20	1478	Essential for your grab bag
R3UHUVF05KTHLN	5	... this remote for my GoPro Hero4 and it works great! Lost connectivity under water if you are more ...	I bought this remote for my GoPro Hero4 and it works great! Lost connectivity under water if you are more than a foot or so away from the camera but otherwise it was awesome!	2015-08-19	1479	I bought this remote for my GoPro Hero4 and it works great! Lost<br>connectivity under water if you are more than a foot or so away<br>from the camera but otherwise it was awesome!
R3IY4QZ5HDP82X	5	Allows easy filming from all angles	I like the  handle best, because it does float.  The handle allows you to properly aim and shoot shots in all conditions.	2015-08-19	1479	I like the  handle best, because it does float.  The handle<br>allows you to properly aim and shoot shots in all conditions.
R2XWA49IUV3EJU	5	Five Stars	Good	2015-08-19	1479	Good
R1R7EO9IXFXEZR	5	This floaty is awesome!! Make sure you do not use a ...	This floaty is awesome!! Make sure you do not use a selfie stick with it because it will sink, otherwise it worked great in the water!	2015-08-19	1479	This floaty is awesome!! Make sure you do not use a selfie stick<br>with it because it will sink, otherwise it worked great in the<br>water!
R3DNNYFZ3WKJSO	5	Five Stars	great item!	2015-08-19	1479	great item!
ROUMKGWC1QST7	5	Worked great. Was worried it would stay on throughout the ...	Used this on an adventure course near Lake George. Worked great. Was worried it would stay on throughout the rough course. The little grippies worked fine. Glad I purchased this	2015-08-19	1479	Used this on an adventure course near Lake George. Worked great.<br>Was worried it would stay on throughout the rough course. The<br>little grippies worked fine. Glad I purchased this
R2MUW54RSZOI7H	4	Four Stars	Great for action videos such as bike riding skateboarding, etc	2015-08-19	1479	Great for action videos such as bike riding skateboarding, etc
R1BU8PN8Q5747M	5	Five Stars	Mounts and works very well	2015-08-19	1479	Mounts and works very well
R2ZGYNF8SHW1PS	5	How much is your head or GoPro worth?	Although I have not used this, I can tell it is top notch quality. With the clip as an extra mount its a good value. I have had other head mounts before and they were not like this one. I have paid the price of buying after market mounts. My Hero 3+ Silver crash and burn off a golf cart, due to the failure of an after market mount. I still have and use some after market stuff. But the more I am in the GoPro video game, the more I realize some mounts you just mess with. This one is a keeper. Total confidence it will not fail or falter!	2015-08-19	1479	Although I have not used this, I can tell it is top notch<br>quality. With the clip as an extra mount its a good value. I<br>have had other head mounts before and they were not like this<br>one. I have paid the price of buying after market mounts. My<br>Hero 3+ Silver crash and burn off a golf cart, due to the<br>failure of an after market mount. I still have and use some<br>after market stuff. But the more I am in the GoPro video game,<br>the more I realize some mounts you just mess with. This one is a<br>keeper. Total confidence it will not fail or falter!
R7CAWD2W88X6Y	5	Five Stars	Great	2015-08-19	1479	Great
R1PUA3IQQP76FA	5	Five Stars	Works great!!!! Probably the best accessory I've purchased for my Hero 4.	2015-08-18	1480	Works great!!!! Probably the best accessory I've purchased for<br>my Hero 4.
R6E4Z2DJFE92N	5	Five Stars	Exactly what I was looking for	2015-08-18	1480	Exactly what I was looking for
R20MQ0LZ6O06HO	1	Stripped Threading	I got a bad mount. When screwing the bolt in, it does not go in all the way. Seems to be partially stripped. If I back out the bolt and keep trying, after a few minutes it will set properly and tighten down all the way. Unfortunately I did not find this out until recently when I went to use it for the first time and I am unable to get a replacement on the item.	2015-08-18	1480	I got a bad mount. When screwing the bolt in, it does not go in<br>all the way. Seems to be partially stripped. If I back out the<br>bolt and keep trying, after a few minutes it will set properly<br>and tighten down all the way. Unfortunately I did not find this<br>out until recently when I went to use it for the first time and<br>I am unable to get a replacement on the item.
