topic	text	textwrap	x	y
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The room   and bathroom were perfect in size,  just what is needed .	The room   and bathroom were perfect in size,  just what is<br>needed .	-5.2139063	-3.9869726
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The only possible complaint was that the sink in the bathroom had a crack in it, but it did not bother me enough to ask for a different room .	The only possible complaint was that the sink in the bathroom<br>had a crack in it, but it did not bother me enough to ask for a<br>different room .	-5.8172174	-4.4354243
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Bathrooms, though, are plenty big .	Bathrooms, though, are plenty big .	-5.1808343	-4.4980726
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Although the rooms were clean and fresh, one of ours had several small problems ,  the phone didn't work, the bathroom door handle was quite loose, and the thermostat didn't work properly .	Although the rooms were clean and fresh, one of ours had several<br>small problems ,  the phone didn't work, the bathroom door<br>handle was quite loose, and the thermostat didn't work properly<br>.	-6.1250834	-3.984622
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	It represents value for money, the rooms and bathrooms were impeccably clean, fresh linen daily, and the staff extremely helpful and friendly .	It represents value for money, the rooms and bathrooms were<br>impeccably clean, fresh linen daily, and the staff extremely<br>helpful and friendly .	-8.186422	-0.50417906
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	There were plenty of thick towels in the bathroom, and all the usual toiletries, hair, dryer, etc .	There were plenty of thick towels in the bathroom, and all the<br>usual toiletries, hair, dryer, etc .	-5.586113	-4.4691663
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	I really didn't get a chance to experience the staff's level of service but the rooms are small as is the bathroom .	I really didn't get a chance to experience the staff's level of<br>service but the rooms are small as is the bathroom .	-4.1454897	-2.5100594
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathroom was also small  it was difficult to close the door once inside to avoid the door hitting you no joke !	The bathroom was also small  it was difficult to close the door<br>once inside to avoid the door hitting you no joke !	-5.5324397	-4.60088
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Some rooms had the bathroom sink outside the bathroom, which we would have preferred, but our sink was inside the bathroom .	Some rooms had the bathroom sink outside the bathroom, which we<br>would have preferred, but our sink was inside the bathroom .	-5.6636076	-4.660522
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathroom was clean and bright and the toiletries   were so good that we took the leftovers home because there was a website selling the shampoo listed on the bottle .	The bathroom was clean and bright and the toiletries   were so<br>good that we took the leftovers home because there was a website<br>selling the shampoo listed on the bottle .	-5.460803	-4.347216
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The rooms were very nice, could of use just a little more shelf space by the bathroom sink .	The rooms were very nice, could of use just a little more shelf<br>space by the bathroom sink .	-5.159703	-3.8710783
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathroom was clean but a little dated .	The bathroom was clean but a little dated .	-5.400735	-4.5251584
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The only thing wrong with the room was the bathroom, it was not up to the standard of the rest of the decor but it was clean and large enough .	The only thing wrong with the room was the bathroom, it was not<br>up to the standard of the rest of the decor but it was clean and<br>large enough .	-5.4914055	-4.1606555
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathroom was just okay, but for the price we survived .	The bathroom was just okay, but for the price we survived .	-5.4308977	-4.58455
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Hair dryer in bathroom constantly fell in sink from it's holder when anyone used the door to our room .	Hair dryer in bathroom constantly fell in sink from it's holder<br>when anyone used the door to our room .	-5.777646	-4.578416
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The reasonable price of the hotel allowed us to book 2 rooms, thus giving the 4 of us a bit more space and 2 bathrooms   .	The reasonable price of the hotel allowed us to book 2 rooms,<br>thus giving the 4 of us a bit more space and 2 bathrooms   .	-6.431367	-2.748506
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Plenty of room in the bathroom .	Plenty of room in the bathroom .	-5.0544543	-4.4488144
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Nice clean rooms and a spaciousbathroom .	Nice clean rooms and a spaciousbathroom .	-4.25327	-2.455816
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The only minor downside, as a few others have mentioned, is the bathroom sink lighting .	The only minor downside, as a few others have mentioned, is the<br>bathroom sink lighting .	-5.2907104	-3.9183848
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Did not like the bathroom light shining into bedroom   .	Did not like the bathroom light shining into bedroom   .	-5.5887094	-4.285756
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Only negative is the bathroom area is a little small .	Only negative is the bathroom area is a little small .	-5.207226	-4.4450617
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	Our suite we had was small there was pubic hair on the bathroom floor from  ?	Our suite we had was small there was pubic hair on the bathroom<br>floor from  ?	-5.6618896	-4.585038
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	bathroom a little on the older side .	bathroom a little on the older side .	-5.3329062	-4.5411735
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathroom needed a face, lift also .	The bathroom needed a face, lift also .	-5.3951545	-4.5801396
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The bathrooms are quite small compared to other hotels but adequate .	The bathrooms are quite small compared to other hotels but<br>adequate .	-4.547206	-2.4835775
data/topics/bathroom_bestwestern_hotel_sfo.txt.data	The hotel was of a good standard, big clean rooms, decent bathroom and the free wine reception in the evening was an added bonus .	The hotel was of a good standard, big clean rooms, decent<br>bathroom and the free wine reception in the evening was an added<br>bonus .	-6.4108686	-2.1741462
data/topics/battery-life_amazon_kindle.txt.data	After I plugged it in to my USB hub on my computer to charge the battery the charging cord design is very clever !	After I plugged it in to my USB hub on my computer to charge the<br>battery the charging cord design is very clever !	8.949298	6.3818774
data/topics/battery-life_amazon_kindle.txt.data	After you have paged tru a 500, page book one, page, at, a, time to get from Chapter 2 to Chapter 15, see how excited you are about a low battery and all the time it took to get there !	After you have paged tru a 500, page book one, page, at, a, time<br>to get from Chapter 2 to Chapter 15, see how excited you are<br>about a low battery and all the time it took to get there !	4.5946445	6.2688274
data/topics/battery-life_amazon_kindle.txt.data	NO USER REPLACEABLE BATTERY, , Unless you buy the extended warranty for $65 .	NO USER REPLACEABLE BATTERY, , Unless you buy the extended<br>warranty for $65 .	8.537316	5.970003
data/topics/battery-life_amazon_kindle.txt.data	After 1 year you pay $80 plus shipping to send the device to Amazon and have the Kindle REPLACED, not the battery changed out   .	After 1 year you pay $80 plus shipping to send the device to<br>Amazon and have the Kindle REPLACED, not the battery changed out<br>.	8.229983	6.812473
data/topics/battery-life_amazon_kindle.txt.data	The fact that Kindle 2 has no SD card capability and the battery is not user, serviceable is not an issue with me .	The fact that Kindle 2 has no SD card capability and the battery<br>is not user, serviceable is not an issue with me .	8.070704	6.881035
data/topics/battery-life_amazon_kindle.txt.data	Things like the buttons that made it easy to accidentally turn pages  the separate cursor on the side that could only select lines and was sometimes hard to see  the occasionally awkward menus  the case which practically forced you to remove it to use it and sometimes pulled the battery door off .	Things like the buttons that made it easy to accidentally turn<br>pages  the separate cursor on the side that could only select<br>lines and was sometimes hard to see  the occasionally awkward<br>menus  the case which practically forced you to remove it to use<br>it and sometimes pulled the battery door off .	5.09635	6.6745467
data/topics/battery-life_amazon_kindle.txt.data	The issue with the battery door opening is thus solved, but Amazon went further, eliminating the door altogether and wrapping the back with sleek stainless steel .	The issue with the battery door opening is thus solved, but<br>Amazon went further, eliminating the door altogether and<br>wrapping the back with sleek stainless steel .	8.12561	6.8287945
data/topics/battery-life_amazon_kindle.txt.data	Frankly, I never used either the card slot or changed the battery on my Kindle 1 but I liked that they were there and I miss them on the Kindle 2, even though, I have to admit, I don't actually need them .	Frankly, I never used either the card slot or changed the<br>battery on my Kindle 1 but I liked that they were there and I<br>miss them on the Kindle 2, even though, I have to admit, I don't<br>actually need them .	4.4162145	6.378035
data/topics/battery-life_amazon_kindle.txt.data	It's also easy to charge the Kindle in the car if you have a battery charger with a USB port   .	It's also easy to charge the Kindle in the car if you have a<br>battery charger with a USB port   .	8.242791	6.7695403
data/topics/battery-life_amazon_kindle.txt.data	You can't carry an extra battery ,  though with the extended battery life and extra charging options it's almost a non, issue ,  and you can't replace the battery because of the iPod, like fixed backing .	You can't carry an extra battery ,  though with the extended<br>battery life and extra charging options it's almost a non, issue<br>,  and you can't replace the battery because of the iPod, like<br>fixed backing .	8.767668	5.2500954
data/topics/battery-life_amazon_kindle.txt.data	For one thing, there's no charge except battery power no pun intended !	For one thing, there's no charge except battery power no pun<br>intended !	8.761039	5.9947724
